,aggrement,area,bacia,classe,year,Models,version
402,1,2402.1994366272447,7422,12,2005,Gap-fill,5
403,2,134137.91944134142,7422,12,2005,Gap-fill,5
404,3,4707.689684244014,7422,12,2005,Gap-fill,5
405,1,4459.825248687174,7422,12,2006,Gap-fill,5
406,2,247146.6435152092,7422,12,2006,Gap-fill,5
407,3,1853.951975232244,7422,12,2006,Gap-fill,5
408,1,881.9648894438617,7422,12,2007,Gap-fill,5
409,2,142858.25987324017,7422,12,2007,Gap-fill,5
410,3,1357.3709164222137,7422,12,2007,Gap-fill,5
411,1,388.63838353991946,7422,12,2008,Gap-fill,5
412,2,21604.90544154147,7422,12,2008,Gap-fill,5
413,3,4363.493890111125,7422,12,2008,Gap-fill,5
414,1,659.9206749753944,7422,12,2009,Gap-fill,5
415,2,45422.66284049032,7422,12,2009,Gap-fill,5
416,3,7645.216427872654,7422,12,2009,Gap-fill,5
417,1,2021.0474242502485,7422,12,2010,Gap-fill,5
418,2,101314.17373444204,7422,12,2010,Gap-fill,5
419,3,5972.84055943984,7422,12,2010,Gap-fill,5
420,1,1529.6744474749637,7422,12,2011,Gap-fill,5
421,2,57230.80928575515,7422,12,2011,Gap-fill,5
422,3,5678.28015387457,7422,12,2011,Gap-fill,5
423,1,8839.47033059884,7422,12,2012,Gap-fill,5
424,2,322815.17744518345,7422,12,2012,Gap-fill,5
425,3,11126.300928068662,7422,12,2012,Gap-fill,5
426,1,16567.85026425131,7422,12,2013,Gap-fill,5
427,2,284676.9232342834,7422,12,2013,Gap-fill,5
428,3,8523.615806613017,7422,12,2013,Gap-fill,5
429,1,26089.49372920163,7422,12,2014,Gap-fill,5
430,2,393279.0729839198,7422,12,2014,Gap-fill,5
431,3,4440.46540491547,7422,12,2014,Gap-fill,5
432,1,13512.814782516638,7422,12,2015,Gap-fill,5
433,2,166201.99469365083,7422,12,2015,Gap-fill,5
434,3,11872.344068279575,7422,12,2015,Gap-fill,5
435,1,12347.85584272611,7422,12,2016,Gap-fill,5
436,2,260760.63306948057,7422,12,2016,Gap-fill,5
437,3,7157.895929659693,7422,12,2016,Gap-fill,5
438,1,17002.988121782608,7422,12,2017,Gap-fill,5
439,2,250211.28768231973,7422,12,2017,Gap-fill,5
440,3,7081.821642009097,7422,12,2017,Gap-fill,5
441,1,22154.52397695138,7422,12,2018,Gap-fill,5
442,2,199036.64020782305,7422,12,2018,Gap-fill,5
443,3,6876.280559193788,7422,12,2018,Gap-fill,5
444,1,32835.746939913355,7422,12,2019,Gap-fill,5
445,2,442986.14482203,7422,12,2019,Gap-fill,5
446,3,4825.887792589754,7422,12,2019,Gap-fill,5
447,1,21834.306374499825,7422,12,2020,Gap-fill,5
448,2,225828.5286381354,7422,12,2020,Gap-fill,5
449,3,15821.70240661528,7422,12,2020,Gap-fill,5
450,1,22322.90464485975,7422,12,2021,Gap-fill,5
451,2,281789.83102260967,7422,12,2021,Gap-fill,5
452,3,13159.22195596357,7422,12,2021,Gap-fill,5
453,1,23863.35169469885,7422,12,2022,Gap-fill,5
454,2,375407.304315492,7422,12,2022,Gap-fill,5
455,3,13176.726403716128,7422,12,2022,Gap-fill,5
456,1,94.62772482014952,778,21,1985,Gap-fill,5
457,2,110.0675370985567,778,21,1985,Gap-fill,5
458,3,136.07974277532804,778,21,1985,Gap-fill,5
459,1,97.61784684838412,778,21,1986,Gap-fill,5
460,2,22.355629351423666,778,21,1986,Gap-fill,5
461,3,140.76391720956786,778,21,1986,Gap-fill,5
462,1,43.4470275401396,778,21,1987,Gap-fill,5
463,2,7.021231414172604,778,21,1987,Gap-fill,5
464,3,211.18929578326,778,21,1987,Gap-fill,5
465,1,120.89169135742176,778,21,1988,Gap-fill,5
466,2,27.514301382936964,778,21,1988,Gap-fill,5
467,3,146.59107510407125,778,21,1988,Gap-fill,5
