,classes,3,4,12,21,22,33,Total,bacia,model,version,year
6147,4,0,88,2,12,0,0,102,7618,TemporalV3J5,35,2016
6148,12,0,1,0,2,0,0,3,7618,TemporalV3J5,35,2016
6149,21,0,6,0,47,0,0,53,7618,TemporalV3J5,35,2016
6150,22,0,0,0,1,0,0,1,7618,TemporalV3J5,35,2016
6151,33,0,0,0,0,0,0,0,7618,TemporalV3J5,35,2016
6152,Total,0,95,2,62,0,0,159,7618,TemporalV3J5,35,2016
6153,3,0,0,0,0,0,0,0,7614,TemporalV3J5,35,1997
6154,4,0,74,0,3,0,0,77,7614,TemporalV3J5,35,1997
6155,12,0,0,0,0,0,0,0,7614,TemporalV3J5,35,1997
6156,21,0,21,0,34,0,0,55,7614,TemporalV3J5,35,1997
6157,22,0,0,0,0,0,0,0,7614,TemporalV3J5,35,1997
6158,33,0,0,0,0,0,0,0,7614,TemporalV3J5,35,1997
6159,Total,0,95,0,37,0,0,132,7614,TemporalV3J5,35,1997
6160,3,0,6,0,0,0,0,6,7619,TemporalV3J5,35,2005
6161,4,3,239,6,26,0,0,274,7619,TemporalV3J5,35,2005
6162,12,0,4,0,5,0,4,13,7619,TemporalV3J5,35,2005
6163,21,0,10,0,44,0,0,54,7619,TemporalV3J5,35,2005
6164,22,0,1,0,0,0,0,1,7619,TemporalV3J5,35,2005
6165,33,0,0,0,0,0,1,1,7619,TemporalV3J5,35,2005
6166,Total,3,260,6,75,0,5,349,7619,TemporalV3J5,35,2005
6167,3,7,9,3,0,0,0,19,751,TemporalV3J5,35,1993
6168,4,28,114,0,2,0,0,144,751,TemporalV3J5,35,1993
6169,12,0,6,1,1,0,0,8,751,TemporalV3J5,35,1993
6170,21,0,29,0,6,0,0,35,751,TemporalV3J5,35,1993
6171,22,0,5,3,1,0,0,9,751,TemporalV3J5,35,1993
6172,33,0,1,2,0,0,0,3,751,TemporalV3J5,35,1993
6173,Total,35,164,9,10,0,0,218,751,TemporalV3J5,35,1993
6174,3,1,1,0,2,0,0,4,775,TemporalV3J5,35,2007
6175,4,0,3,0,2,0,0,5,775,TemporalV3J5,35,2007
6176,12,0,0,0,1,0,0,1,775,TemporalV3J5,35,2007
6177,21,1,2,0,14,0,0,17,775,TemporalV3J5,35,2007
6178,22,0,0,0,0,0,0,0,775,TemporalV3J5,35,2007
6179,33,0,0,0,0,0,0,0,775,TemporalV3J5,35,2007
6180,Total,2,6,0,19,0,0,27,775,TemporalV3J5,35,2007
6181,3,0,5,0,5,0,0,10,76111,TemporalV3J5,35,1997
6182,4,0,11,0,29,0,0,40,76111,TemporalV3J5,35,1997
6183,12,0,0,0,0,0,0,0,76111,TemporalV3J5,35,1997
6184,21,0,8,0,129,0,0,137,76111,TemporalV3J5,35,1997
6185,22,0,0,0,2,1,0,3,76111,TemporalV3J5,35,1997
6186,33,0,0,0,0,0,3,3,76111,TemporalV3J5,35,1997
6187,Total,0,24,0,165,1,3,193,76111,TemporalV3J5,35,1997
6188,3,4,3,0,1,0,0,8,745,TemporalV3J5,35,2008
6189,4,24,35,0,3,0,0,62,745,TemporalV3J5,35,2008
6190,12,0,1,0,1,0,0,2,745,TemporalV3J5,35,2008
6191,21,0,4,0,4,0,0,8,745,TemporalV3J5,35,2008
6192,22,0,0,0,0,0,0,0,745,TemporalV3J5,35,2008
6193,33,0,0,0,0,0,0,0,745,TemporalV3J5,35,2008
6194,Total,28,43,0,9,0,0,80,745,TemporalV3J5,35,2008
6195,3,4,12,0,1,0,0,17,765,TemporalV3J5,35,2007
6196,4,5,84,0,42,0,0,131,765,TemporalV3J5,35,2007
6197,12,0,0,0,0,0,0,0,765,TemporalV3J5,35,2007
6198,21,2,7,0,102,0,0,111,765,TemporalV3J5,35,2007
6199,22,0,1,0,2,3,0,6,765,TemporalV3J5,35,2007
6200,33,0,0,0,0,0,2,2,765,TemporalV3J5,35,2007
6201,Total,11,104,0,147,3,2,267,765,TemporalV3J5,35,2007
6202,3,0,0,0,0,0,0,0,758,TemporalV3J5,35,2019
6203,4,0,52,2,25,0,0,79,758,TemporalV3J5,35,2019
6204,12,0,0,0,2,0,0,2,758,TemporalV3J5,35,2019
6205,21,0,9,0,71,0,0,80,758,TemporalV3J5,35,2019
6206,22,0,0,0,1,0,0,1,758,TemporalV3J5,35,2019
6207,33,0,0,0,3,0,1,4,758,TemporalV3J5,35,2019
6208,Total,0,61,2,102,0,1,166,758,TemporalV3J5,35,2019
6209,3,2,7,0,1,0,0,10,754,TemporalV3J5,35,2003
6210,4,1,355,0,124,0,0,480,754,TemporalV3J5,35,2003
6211,12,0,3,0,11,0,0,14,754,TemporalV3J5,35,2003
6212,21,1,58,0,144,0,1,204,754,TemporalV3J5,35,2003
6213,22,0,1,1,2,0,0,4,754,TemporalV3J5,35,2003
6214,33,0,4,0,2,0,6,12,754,TemporalV3J5,35,2003
6215,Total,4,428,1,284,0,7,724,754,TemporalV3J5,35,2003
6216,3,1,9,0,2,0,0,12,767,TemporalV3J5,35,1989
6217,4,8,61,0,7,0,0,76,767,TemporalV3J5,35,1989
6218,12,0,0,0,0,0,0,0,767,TemporalV3J5,35,1989
