,classes,3,4,12,21,22,33,Total,bacia,model,version,year
9605,4,2,26,0,2,0,0,30,7621,FrequencyV3,30,2021
9606,12,0,2,0,1,0,0,3,7621,FrequencyV3,30,2021
9607,21,0,7,0,25,0,0,32,7621,FrequencyV3,30,2021
9608,22,0,0,0,0,0,0,0,7621,FrequencyV3,30,2021
9609,33,0,0,0,0,0,1,1,7621,FrequencyV3,30,2021
9610,Total,6,48,0,28,0,1,83,7621,FrequencyV3,30,2021
9611,3,1,2,0,1,0,0,4,7612,FrequencyV3,30,1993
9612,4,3,102,0,5,0,0,110,7612,FrequencyV3,30,1993
9613,12,0,0,2,5,0,0,7,7612,FrequencyV3,30,1993
9614,21,0,24,3,25,0,0,52,7612,FrequencyV3,30,1993
9615,22,0,1,0,2,0,0,3,7612,FrequencyV3,30,1993
9616,33,0,0,0,0,0,1,1,7612,FrequencyV3,30,1993
9617,Total,4,129,5,38,0,1,177,7612,FrequencyV3,30,1993
9618,3,0,0,0,0,0,0,0,773,FrequencyV3,30,1994
9619,4,1,3,0,3,0,0,7,773,FrequencyV3,30,1994
9620,12,0,0,0,0,0,1,1,773,FrequencyV3,30,1994
9621,21,6,2,1,29,0,0,38,773,FrequencyV3,30,1994
9622,22,0,0,0,2,0,0,2,773,FrequencyV3,30,1994
9623,33,0,0,0,0,0,0,0,773,FrequencyV3,30,1994
9624,Total,7,5,1,34,0,1,48,773,FrequencyV3,30,1994
9625,3,6,5,0,1,0,0,12,759,FrequencyV3,30,1987
9626,4,0,30,0,13,0,0,43,759,FrequencyV3,30,1987
9627,12,0,0,0,0,0,0,0,759,FrequencyV3,30,1987
9628,21,1,26,1,45,0,0,73,759,FrequencyV3,30,1987
9629,22,0,1,0,0,0,0,1,759,FrequencyV3,30,1987
9630,33,0,1,0,0,0,0,1,759,FrequencyV3,30,1987
9631,Total,7,63,1,59,0,0,130,759,FrequencyV3,30,1987
9632,3,134,209,3,27,1,5,379,Caatinga,FrequencyV3,30,1990
9633,4,202,4386,27,1074,6,8,5703,Caatinga,FrequencyV3,30,1990
9634,12,2,69,22,112,8,7,220,Caatinga,FrequencyV3,30,1990
9635,21,26,716,38,1981,13,9,2783,Caatinga,FrequencyV3,30,1990
9636,22,0,22,12,49,13,4,100,Caatinga,FrequencyV3,30,1990
9637,33,4,16,3,4,1,102,130,Caatinga,FrequencyV3,30,1990
9638,Total,368,5418,105,3247,42,135,9315,Caatinga,FrequencyV3,30,1990
9639,3,0,3,0,0,0,0,3,752,FrequencyV3,30,2015
9640,4,0,105,0,16,0,0,121,752,FrequencyV3,30,2015
9641,12,0,2,0,1,0,1,4,752,FrequencyV3,30,2015
9642,21,0,18,0,13,0,0,31,752,FrequencyV3,30,2015
9643,22,0,1,0,3,0,0,4,752,FrequencyV3,30,2015
9644,33,0,0,0,1,0,1,2,752,FrequencyV3,30,2015
9645,Total,0,129,0,34,0,2,165,752,FrequencyV3,30,2015
9646,3,0,0,0,0,0,0,0,7617,FrequencyV3,30,2000
9647,4,0,118,0,32,0,0,150,7617,FrequencyV3,30,2000
9648,12,0,2,0,3,0,0,5,7617,FrequencyV3,30,2000
9649,21,0,6,0,24,0,0,30,7617,FrequencyV3,30,2000
9650,22,0,0,0,1,0,0,1,7617,FrequencyV3,30,2000
9651,33,0,0,1,3,0,30,34,7617,FrequencyV3,30,2000
9652,Total,0,126,1,63,0,30,220,7617,FrequencyV3,30,2000
9653,3,3,8,0,0,0,0,11,767,FrequencyV3,30,2014
9654,4,8,52,0,3,0,0,63,767,FrequencyV3,30,2014
9655,12,0,0,0,0,0,0,0,767,FrequencyV3,30,2014
9656,21,1,11,0,50,0,0,62,767,FrequencyV3,30,2014
9657,22,0,1,0,0,0,0,1,767,FrequencyV3,30,2014
9658,33,0,0,0,0,0,0,0,767,FrequencyV3,30,2014
9659,Total,12,72,0,53,0,0,137,767,FrequencyV3,30,2014
9660,3,3,1,0,0,0,0,4,741,FrequencyV3,30,2010
9661,4,4,90,0,3,0,0,97,741,FrequencyV3,30,2010
