,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year,15,18
53992,3,5,3,0,0.0,0,0.0,0,8,745,RF,12,2013,,
53993,4,22,31,0,1.0,0,0.0,0,54,745,RF,12,2013,,
53994,12,0,0,0,1.0,0,0.0,0,1,745,RF,12,2013,,
53995,21,0,5,0,3.0,0,0.0,0,8,745,RF,12,2013,,
53996,22,0,0,0,0.0,0,0.0,0,0,745,RF,12,2013,,
53997,27,0,0,0,0.0,0,0.0,0,0,745,RF,12,2013,,
53998,33,0,0,0,0.0,0,0.0,0,0,745,RF,12,2013,,
53999,Total,27,39,0,5.0,0,0.0,0,71,745,RF,12,2013,,
54000,3,5,2,0,,0,,0,8,7741,RF,7,1990,1.0,0.0
54001,4,4,36,3,,0,,0,50,7741,RF,7,1990,3.0,4.0
54002,12,0,3,0,,0,,0,3,7741,RF,7,1990,0.0,0.0
54003,15,1,5,1,,1,,0,19,7741,RF,7,1990,8.0,3.0
54004,18,0,0,0,,0,,0,0,7741,RF,7,1990,0.0,0.0
54005,22,0,0,0,,1,,0,1,7741,RF,7,1990,0.0,0.0
54006,33,0,0,0,,0,,0,0,7741,RF,7,1990,0.0,0.0
54007,Total,10,46,4,,2,,0,81,7741,RF,7,1990,12.0,7.0
54008,3,0,0,0,0.0,0,0.0,0,0,7616,RF,5,2009,,
54009,4,1,78,7,12.0,2,0.0,1,101,7616,RF,5,2009,,
54010,12,0,1,2,0.0,0,0.0,0,3,7616,RF,5,2009,,
54011,21,0,4,3,22.0,4,0.0,0,33,7616,RF,5,2009,,
54012,22,0,0,0,0.0,0,0.0,0,0,7616,RF,5,2009,,
54013,27,0,0,0,0.0,0,0.0,0,0,7616,RF,5,2009,,
54014,33,0,0,0,0.0,0,0.0,0,0,7616,RF,5,2009,,
54015,Total,1,83,12,34.0,6,0.0,1,137,7616,RF,5,2009,,
54016,3,52,67,1,,1,,0,126,Caatinga,RF,6,1999,5.0,0.0
54017,4,135,1410,281,,53,,12,2125,Caatinga,RF,6,1999,234.0,0.0
54018,12,0,18,36,,30,,2,122,Caatinga,RF,6,1999,36.0,0.0
54019,15,9,189,73,,131,,1,870,Caatinga,RF,6,1999,467.0,0.0
54020,18,4,11,2,,8,,0,47,Caatinga,RF,6,1999,22.0,0.0
54021,22,0,4,3,,17,,0,33,Caatinga,RF,6,1999,9.0,0.0
54022,33,4,5,2,,4,,45,66,Caatinga,RF,6,1999,6.0,0.0
54023,Total,204,1704,398,,244,,60,3389,Caatinga,RF,6,1999,779.0,0.0
54024,3,0,0,0,,0,,0,0,773,RF,6,2014,0.0,0.0
54025,4,0,2,0,,0,,0,2,773,RF,6,2014,0.0,0.0
54026,12,0,1,0,,0,,0,1,773,RF,6,2014,0.0,0.0
54027,15,0,2,0,,1,,0,17,773,RF,6,2014,14.0,0.0
54028,18,0,0,0,,0,,0,0,773,RF,6,2014,0.0,0.0
54029,22,0,0,0,,0,,0,0,773,RF,6,2014,0.0,0.0
54030,33,0,0,0,,0,,0,0,773,RF,6,2014,0.0,0.0
54031,Total,0,5,0,,1,,0,20,773,RF,6,2014,14.0,0.0
54032,3,2,4,0,,0,,0,6,767,RF,7,2022,0.0,0.0
54033,4,1,20,0,,0,,0,32,767,RF,7,2022,10.0,1.0
54034,12,0,0,0,,0,,0,0,767,RF,7,2022,0.0,0.0
54035,15,0,5,2,,1,,0,34,767,RF,7,2022,20.0,6.0
54036,18,0,4,0,,0,,0,11,767,RF,7,2022,1.0,6.0
54037,22,0,0,2,,0,,0,2,767,RF,7,2022,0.0,0.0
54038,33,0,0,0,,0,,0,0,767,RF,7,2022,0.0,0.0
54039,Total,3,33,4,,1,,0,85,767,RF,7,2022,31.0,13.0
54040,3,30,17,1,0.0,0,0.0,0,48,7741,RF,10,2014,,
54041,4,22,85,13,16.0,1,0.0,0,137,7741,RF,10,2014,,
54042,12,3,4,1,0.0,2,0.0,0,10,7741,RF,10,2014,,
54043,21,1,68,1,80.0,16,0.0,0,166,7741,RF,10,2014,,
54044,22,0,1,0,0.0,0,0.0,0,1,7741,RF,10,2014,,
54045,27,0,0,0,0.0,0,0.0,0,0,7741,RF,10,2014,,
54046,33,0,0,0,0.0,0,0.0,1,1,7741,RF,10,2014,,
54047,Total,56,175,16,96.0,19,0.0,1,363,7741,RF,10,2014,,
54048,3,1,1,0,0.0,0,0.0,0,2,775,RF,11,2000,,
54049,4,0,4,0,1.0,0,0.0,0,5,775,RF,11,2000,,
54050,12,0,0,1,0.0,0,0.0,0,1,775,RF,11,2000,,
54051,21,0,3,1,11.0,0,0.0,0,15,775,RF,11,2000,,
54052,22,0,0,0,0.0,0,0.0,0,0,775,RF,11,2000,,
54053,27,0,0,0,0.0,0,0.0,0,0,775,RF,11,2000,,
54054,33,0,0,0,0.0,0,0.0,0,0,775,RF,11,2000,,
54055,Total,1,8,2,12.0,0,0.0,0,23,775,RF,11,2000,,
54056,3,0,1,0,0.0,0,0.0,0,1,7421,RF,5,2001,,
54057,4,0,56,2,3.0,3,0.0,0,64,7421,RF,5,2001,,
54058,12,0,1,0,0.0,1,0.0,0,2,7421,RF,5,2001,,
54059,21,0,4,1,8.0,4,0.0,0,17,7421,RF,5,2001,,
54060,22,0,0,0,0.0,0,0.0,0,0,7421,RF,5,2001,,
54061,27,0,0,0,0.0,0,0.0,0,0,7421,RF,5,2001,,
54062,33,0,0,0,0.0,0,0.0,0,0,7421,RF,5,2001,,
54063,Total,0,62,3,11.0,8,0.0,0,84,7421,RF,5,2001,,
54064,3,2,0,0,,0,,0,3,7612,RF,7,2010,1.0,0.0
54065,4,4,39,0,,1,,0,66,7612,RF,7,2010,22.0,0.0
54066,12,0,0,0,,2,,0,7,7612,RF,7,2010,4.0,1.0
54067,15,0,6,0,,1,,0,26,7612,RF,7,2010,18.0,1.0
54068,18,0,0,0,,0,,0,0,7612,RF,7,2010,0.0,0.0
54069,22,0,0,0,,0,,0,1,7612,RF,7,2010,1.0,0.0
54070,33,3,0,0,,0,,0,3,7612,RF,7,2010,0.0,0.0
54071,Total,9,45,0,,4,,0,106,7612,RF,7,2010,46.0,2.0
54072,3,0,0,0,,0,,0,0,773,RF,6,2003,0.0,0.0
54073,4,0,2,0,,0,,0,3,773,RF,6,2003,1.0,0.0
54074,12,0,0,1,,0,,0,1,773,RF,6,2003,0.0,0.0
54075,15,0,4,0,,1,,0,16,773,RF,6,2003,11.0,0.0
54076,18,0,0,0,,0,,0,0,773,RF,6,2003,0.0,0.0
54077,22,0,0,0,,0,,0,0,773,RF,6,2003,0.0,0.0
54078,33,0,0,0,,0,,0,0,773,RF,6,2003,0.0,0.0
54079,Total,0,6,1,,1,,0,20,773,RF,6,2003,12.0,0.0
54080,3,6,2,0,0.0,0,0.0,0,8,772,RF,5,2002,,
54081,4,20,95,7,22.0,3,0.0,1,148,772,RF,5,2002,,
54082,12,0,1,0,0.0,0,0.0,0,1,772,RF,5,2002,,
54083,21,5,49,6,128.0,59,0.0,0,247,772,RF,5,2002,,
54084,22,0,0,0,0.0,2,0.0,0,2,772,RF,5,2002,,
54085,27,0,0,0,0.0,0,0.0,0,0,772,RF,5,2002,,
54086,33,0,0,0,0.0,0,0.0,1,1,772,RF,5,2002,,
54087,Total,31,147,13,150.0,64,0.0,2,407,772,RF,5,2002,,
54088,3,2,2,0,,0,,0,4,7422,RF,7,2021,0.0,0.0
54089,4,4,65,22,,1,,0,98,7422,RF,7,2021,1.0,5.0
54090,12,0,0,3,,0,,0,7,7422,RF,7,2021,4.0,0.0
54091,15,1,10,9,,2,,0,32,7422,RF,7,2021,9.0,1.0
54092,18,0,0,0,,0,,0,0,7422,RF,7,2021,0.0,0.0
54093,22,0,0,0,,0,,0,0,7422,RF,7,2021,0.0,0.0
54094,33,0,0,0,,0,,2,2,7422,RF,7,2021,0.0,0.0
54095,Total,7,77,34,,3,,2,143,7422,RF,7,2021,14.0,6.0
54096,3,3,6,0,0.0,0,0.0,0,9,772,RF,11,1993,,
54097,4,4,102,22,41.0,1,0.0,0,170,772,RF,11,1993,,
54098,12,0,1,0,0.0,0,0.0,0,1,772,RF,11,1993,,
54099,21,2,46,16,151.0,6,0.0,0,221,772,RF,11,1993,,
54100,22,0,0,0,1.0,1,0.0,0,2,772,RF,11,1993,,
54101,27,0,0,1,1.0,0,0.0,0,2,772,RF,11,1993,,
54102,33,0,0,0,0.0,0,0.0,0,0,772,RF,11,1993,,
54103,Total,9,155,39,194.0,8,0.0,0,405,772,RF,11,1993,,
54104,3,1,1,0,0.0,0,0.0,0,2,741,RF,12,2001,,
54105,4,11,67,2,0.0,0,0.0,0,80,741,RF,12,2001,,
54106,12,0,1,1,2.0,0,0.0,0,4,741,RF,12,2001,,
54107,21,1,14,4,3.0,0,0.0,0,22,741,RF,12,2001,,
54108,22,0,0,0,0.0,0,0.0,0,0,741,RF,12,2001,,
54109,27,0,0,0,0.0,0,0.0,0,0,741,RF,12,2001,,
54110,33,0,0,0,0.0,0,0.0,2,2,741,RF,12,2001,,
54111,Total,13,83,7,5.0,0,0.0,2,110,741,RF,12,2001,,
54112,3,0,16,0,2.0,0,0.0,0,18,765,RF,12,1985,,
54113,4,0,91,0,42.0,0,0.0,1,134,765,RF,12,1985,,
54114,12,0,0,0,0.0,0,0.0,0,0,765,RF,12,1985,,
54115,21,0,11,0,71.0,0,0.0,0,82,765,RF,12,1985,,
54116,22,0,0,0,0.0,0,0.0,0,0,765,RF,12,1985,,
54117,27,0,0,0,0.0,0,0.0,0,0,765,RF,12,1985,,
54118,33,0,0,0,0.0,0,0.0,2,2,765,RF,12,1985,,
54119,Total,0,118,0,115.0,0,0.0,3,236,765,RF,12,1985,,
54120,3,1,3,0,0.0,0,0.0,0,4,771,RF,5,1989,,
54121,4,6,82,13,29.0,4,0.0,1,135,771,RF,5,1989,,
54122,12,1,0,2,1.0,0,0.0,0,4,771,RF,5,1989,,
54123,21,3,22,7,98.0,8,0.0,0,138,771,RF,5,1989,,
54124,22,0,0,0,0.0,0,0.0,0,0,771,RF,5,1989,,
54125,27,0,0,0,1.0,0,0.0,0,1,771,RF,5,1989,,
54126,33,0,0,0,0.0,0,0.0,1,1,771,RF,5,1989,,
54127,Total,11,107,22,129.0,12,0.0,2,283,771,RF,5,1989,,
54128,3,0,16,0,,0,,0,16,7621,RF,6,2006,0.0,0.0
54129,4,0,20,0,,0,,0,25,7621,RF,6,2006,5.0,0.0
54130,12,0,1,0,,0,,0,1,7621,RF,6,2006,0.0,0.0
54131,15,0,4,0,,0,,0,22,7621,RF,6,2006,18.0,0.0
54132,18,0,0,0,,0,,0,0,7621,RF,6,2006,0.0,0.0
54133,22,0,0,0,,0,,0,0,7621,RF,6,2006,0.0,0.0
54134,33,0,0,0,,0,,0,0,7621,RF,6,2006,0.0,0.0
54135,Total,0,41,0,,0,,0,64,7621,RF,6,2006,23.0,0.0
54136,3,0,3,9,12.0,0,0.0,0,24,776,RF,12,2003,,
54137,4,0,85,49,109.0,0,0.0,0,243,776,RF,12,2003,,
54138,12,0,0,9,1.0,0,0.0,0,10,776,RF,12,2003,,
54139,21,0,12,10,183.0,0,0.0,0,205,776,RF,12,2003,,
54140,22,0,0,0,1.0,0,0.0,0,1,776,RF,12,2003,,
54141,27,0,0,1,0.0,0,0.0,0,1,776,RF,12,2003,,
54142,33,0,1,0,0.0,0,0.0,0,1,776,RF,12,2003,,
54143,Total,0,101,78,306.0,0,0.0,0,485,776,RF,12,2003,,
54144,3,0,16,0,1.0,0,0.0,0,17,765,RF,12,1988,,
54145,4,0,80,0,46.0,0,0.0,1,127,765,RF,12,1988,,
54146,12,0,0,0,0.0,0,0.0,0,0,765,RF,12,1988,,
54147,21,0,5,0,85.0,0,0.0,0,90,765,RF,12,1988,,
54148,22,0,0,0,0.0,0,0.0,0,0,765,RF,12,1988,,
54149,27,0,0,0,0.0,0,0.0,0,0,765,RF,12,1988,,
54150,33,0,1,0,0.0,0,0.0,1,2,765,RF,12,1988,,
54151,Total,0,102,0,132.0,0,0.0,2,236,765,RF,12,1988,,
54152,3,1,0,0,1.0,0,0.0,0,2,775,RF,5,1989,,
54153,4,0,3,0,1.0,0,0.0,0,4,775,RF,5,1989,,
54154,12,0,0,0,0.0,0,0.0,0,0,775,RF,5,1989,,
54155,21,0,2,2,11.0,2,0.0,0,17,775,RF,5,1989,,
54156,22,0,0,0,0.0,0,0.0,0,0,775,RF,5,1989,,
54157,27,0,0,0,0.0,0,0.0,0,0,775,RF,5,1989,,
54158,33,0,0,0,0.0,0,0.0,0,0,775,RF,5,1989,,
54159,Total,1,5,2,13.0,2,0.0,0,23,775,RF,5,1989,,
54160,3,1,0,0,,0,,0,1,757,RF,7,2021,0.0,0.0
54161,4,0,10,1,,0,,0,13,757,RF,7,2021,2.0,0.0
54162,12,0,0,0,,1,,0,1,757,RF,7,2021,0.0,0.0
54163,15,0,1,0,,4,,0,9,757,RF,7,2021,4.0,0.0
54164,18,0,0,0,,0,,0,1,757,RF,7,2021,1.0,0.0
54165,22,0,0,0,,0,,0,0,757,RF,7,2021,0.0,0.0
54166,33,0,0,0,,0,,1,1,757,RF,7,2021,0.0,0.0
54167,Total,1,11,1,,5,,1,26,757,RF,7,2021,7.0,0.0
54168,3,0,0,0,,0,,0,0,764,RF,6,2017,0.0,0.0
54169,4,0,0,0,,0,,0,1,764,RF,6,2017,1.0,0.0
54170,12,0,0,0,,0,,0,0,764,RF,6,2017,0.0,0.0
54171,15,0,0,0,,0,,0,2,764,RF,6,2017,2.0,0.0
54172,18,0,0,0,,0,,0,0,764,RF,6,2017,0.0,0.0
54173,22,0,0,0,,0,,0,0,764,RF,6,2017,0.0,0.0
54174,33,0,0,0,,0,,0,0,764,RF,6,2017,0.0,0.0
54175,Total,0,0,0,,0,,0,3,764,RF,6,2017,3.0,0.0
54176,3,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54177,4,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54178,12,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54179,15,0,0,0,,0,,0,5,7742,RF,7,1989,5.0,0.0
54180,18,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54181,22,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54182,33,0,0,0,,0,,0,0,7742,RF,7,1989,0.0,0.0
54183,Total,0,0,0,,0,,0,5,7742,RF,7,1989,5.0,0.0
54184,3,32,36,0,1.0,0,0.0,0,69,Caatinga,RF,9,1997,,
54185,4,61,264,26,43.0,6,0.0,0,400,Caatinga,RF,9,1997,,
54186,12,2,4,10,0.0,4,0.0,0,20,Caatinga,RF,9,1997,,
54187,21,50,109,34,123.0,25,0.0,0,341,Caatinga,RF,9,1997,,
54188,22,0,0,0,1.0,0,0.0,0,1,Caatinga,RF,9,1997,,
54189,27,2,0,0,1.0,0,0.0,0,3,Caatinga,RF,9,1997,,
54190,33,0,0,0,0.0,0,0.0,1,1,Caatinga,RF,9,1997,,
54191,Total,147,413,70,169.0,35,0.0,1,835,Caatinga,RF,9,1997,,
54192,3,6,3,0,0.0,0,0.0,0,9,772,RF,5,1991,,
54193,4,25,109,7,30.0,6,0.0,1,178,772,RF,5,1991,,
54194,12,1,0,0,0.0,0,0.0,0,1,772,RF,5,1991,,
54195,21,5,46,5,102.0,39,0.0,0,197,772,RF,5,1991,,
54196,22,0,0,0,1.0,1,0.0,0,2,772,RF,5,1991,,
54197,27,0,9,0,5.0,0,0.0,0,14,772,RF,5,1991,,
54198,33,0,0,0,0.0,0,0.0,0,0,772,RF,5,1991,,
54199,Total,37,167,12,138.0,46,0.0,1,401,772,RF,5,1991,,
54200,3,8,2,0,0.0,0,0.0,0,10,772,RF,10,2011,,
54201,4,14,78,2,15.0,5,0.0,0,114,772,RF,10,2011,,
54202,12,0,1,0,0.0,0,0.0,0,1,772,RF,10,2011,,
54203,21,5,63,4,124.0,39,0.0,1,236,772,RF,10,2011,,
54204,22,0,0,0,2.0,1,0.0,0,3,772,RF,10,2011,,
54205,27,0,0,0,0.0,0,0.0,0,0,772,RF,10,2011,,
54206,33,0,0,0,0.0,0,0.0,1,1,772,RF,10,2011,,
54207,Total,27,144,6,141.0,45,0.0,2,365,772,RF,10,2011,,
54208,3,0,0,0,2.0,0,0.0,0,2,775,RF,12,2008,,
54209,4,0,2,1,2.0,0,0.0,0,5,775,RF,12,2008,,
54210,12,0,0,0,1.0,0,0.0,0,1,775,RF,12,2008,,
54211,21,0,0,3,12.0,0,0.0,0,15,775,RF,12,2008,,
54212,22,0,0,0,0.0,0,0.0,0,0,775,RF,12,2008,,
54213,27,0,0,0,0.0,0,0.0,0,0,775,RF,12,2008,,
54214,33,0,0,0,0.0,0,0.0,0,0,775,RF,12,2008,,
54215,Total,0,2,4,17.0,0,0.0,0,23,775,RF,12,2008,,
54216,3,0,7,0,,0,,0,7,7622,RF,7,2000,0.0,0.0
54217,4,0,21,0,,0,,0,22,7622,RF,7,2000,1.0,0.0
54218,12,0,1,0,,0,,0,1,7622,RF,7,2000,0.0,0.0
54219,15,0,5,0,,0,,0,7,7622,RF,7,2000,2.0,0.0
54220,18,0,0,0,,0,,0,0,7622,RF,7,2000,0.0,0.0
54221,22,0,0,0,,0,,0,0,7622,RF,7,2000,0.0,0.0
54222,33,0,0,0,,0,,0,0,7622,RF,7,2000,0.0,0.0
54223,Total,0,34,0,,0,,0,37,7622,RF,7,2000,3.0,0.0
54224,3,1,10,1,0.0,0,0.0,0,12,7742,RF,11,1996,,
54225,4,3,29,6,2.0,0,0.0,0,40,7742,RF,11,1996,,
54226,12,0,0,2,1.0,0,0.0,0,3,7742,RF,11,1996,,
54227,21,2,44,22,54.0,4,0.0,0,126,7742,RF,11,1996,,
54228,22,0,0,0,1.0,0,0.0,0,1,7742,RF,11,1996,,
54229,27,0,0,0,1.0,0,0.0,0,1,7742,RF,11,1996,,
54230,33,0,0,0,0.0,0,0.0,0,0,7742,RF,11,1996,,
54231,Total,6,83,31,59.0,4,0.0,0,183,7742,RF,11,1996,,
54232,3,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54233,4,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54234,12,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54235,15,0,1,0,,0,,0,5,7742,RF,6,1992,4.0,0.0
54236,18,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54237,22,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54238,33,0,0,0,,0,,0,0,7742,RF,6,1992,0.0,0.0
54239,Total,0,1,0,,0,,0,5,7742,RF,6,1992,4.0,0.0
54240,3,23,10,0,1.0,0,0.0,0,34,746,RF,10,1991,,
54241,4,30,90,0,11.0,2,0.0,0,133,746,RF,10,1991,,
54242,12,1,0,0,1.0,1,0.0,0,3,746,RF,10,1991,,
54243,21,0,3,0,9.0,0,0.0,0,12,746,RF,10,1991,,
54244,22,0,0,0,1.0,1,0.0,0,2,746,RF,10,1991,,
54245,27,0,0,0,0.0,0,0.0,0,0,746,RF,10,1991,,
54246,33,0,0,0,0.0,0,0.0,1,1,746,RF,10,1991,,
54247,Total,54,103,0,23.0,4,0.0,1,185,746,RF,10,1991,,
54248,3,3,4,0,1.0,0,0.0,0,8,759,RF,11,1988,,
54249,4,4,54,2,4.0,0,0.0,0,64,759,RF,11,1988,,
54250,12,0,0,0,0.0,0,0.0,0,0,759,RF,11,1988,,
54251,21,3,62,10,22.0,0,0.0,0,97,759,RF,11,1988,,
54252,22,0,0,1,1.0,0,0.0,0,2,759,RF,11,1988,,
54253,27,0,2,0,0.0,0,0.0,0,2,759,RF,11,1988,,
54254,33,0,1,0,0.0,0,0.0,0,1,759,RF,11,1988,,
54255,Total,10,123,13,28.0,0,0.0,0,174,759,RF,11,1988,,
54256,3,2,0,0,0.0,0,0.0,0,2,741,RF,12,1985,,
54257,4,23,63,1,0.0,0,0.0,0,87,741,RF,12,1985,,
54258,12,0,1,1,1.0,0,0.0,0,3,741,RF,12,1985,,
54259,21,1,9,3,2.0,0,0.0,0,15,741,RF,12,1985,,
54260,22,0,0,0,0.0,0,0.0,0,0,741,RF,12,1985,,
54261,27,1,0,0,0.0,0,0.0,0,1,741,RF,12,1985,,
54262,33,0,0,0,0.0,0,0.0,2,2,741,RF,12,1985,,
54263,Total,27,73,5,3.0,0,0.0,2,110,741,RF,12,1985,,
54264,3,0,0,0,0.0,0,0.0,0,0,773,RF,10,2004,,
54265,4,0,5,0,0.0,0,0.0,0,5,773,RF,10,2004,,
54266,12,0,1,0,0.0,0,0.0,0,1,773,RF,10,2004,,
54267,21,1,13,0,20.0,4,0.0,0,38,773,RF,10,2004,,
54268,22,1,0,0,1.0,1,0.0,0,3,773,RF,10,2004,,
54269,27,0,0,0,0.0,0,0.0,0,0,773,RF,10,2004,,
54270,33,0,0,0,0.0,0,0.0,0,0,773,RF,10,2004,,
54271,Total,2,19,0,21.0,5,0.0,0,47,773,RF,10,2004,,
54272,3,50,63,1,,0,,0,123,Caatinga,RF,7,2018,4.0,5.0
54273,4,146,1137,169,,38,,5,2072,Caatinga,RF,7,2018,368.0,209.0
54274,12,2,9,33,,28,,0,116,Caatinga,RF,7,2018,32.0,12.0
54275,15,8,178,47,,100,,0,899,Caatinga,RF,7,2018,454.0,112.0
54276,18,7,16,4,,1,,0,68,Caatinga,RF,7,2018,20.0,20.0
54277,22,1,4,6,,14,,0,35,Caatinga,RF,7,2018,6.0,4.0
54278,33,7,5,1,,4,,49,73,Caatinga,RF,7,2018,3.0,4.0
54279,Total,221,1412,261,,185,,54,3386,Caatinga,RF,7,2018,887.0,366.0
54280,3,3,6,0,0.0,0,0.0,0,9,759,RF,11,2020,,
54281,4,5,50,2,1.0,0,0.0,0,58,759,RF,11,2020,,
54282,12,0,0,0,0.0,0,0.0,0,0,759,RF,11,2020,,
54283,21,2,60,17,23.0,0,0.0,0,102,759,RF,11,2020,,
54284,22,0,0,1,2.0,2,0.0,0,5,759,RF,11,2020,,
54285,27,0,0,0,0.0,0,0.0,0,0,759,RF,11,2020,,
54286,33,0,1,0,1.0,0,0.0,0,2,759,RF,11,2020,,
54287,Total,10,117,20,27.0,2,0.0,0,176,759,RF,11,2020,,
54288,3,57,51,1,,0,,0,121,Caatinga,RF,7,2016,2.0,10.0
54289,4,142,1198,248,,42,,0,2068,Caatinga,RF,7,2016,209.0,229.0
54290,12,0,13,42,,22,,2,118,Caatinga,RF,7,2016,32.0,7.0
54291,15,5,171,73,,108,,1,913,Caatinga,RF,7,2016,433.0,122.0
54292,18,6,23,5,,5,,0,64,Caatinga,RF,7,2016,10.0,15.0
54293,22,2,2,8,,16,,0,35,Caatinga,RF,7,2016,4.0,3.0
54294,33,13,8,1,,4,,35,67,Caatinga,RF,7,2016,3.0,3.0
54295,Total,225,1466,378,,197,,38,3386,Caatinga,RF,7,2016,693.0,389.0
54296,3,18,16,0,0.0,0,0.0,0,34,746,RF,10,1987,,
54297,4,21,104,0,8.0,1,0.0,0,134,746,RF,10,1987,,
54298,12,0,2,0,1.0,0,0.0,0,3,746,RF,10,1987,,
54299,21,0,0,0,8.0,3,0.0,0,11,746,RF,10,1987,,
54300,22,0,0,0,1.0,0,0.0,1,2,746,RF,10,1987,,
54301,27,0,0,0,0.0,0,0.0,0,0,746,RF,10,1987,,
54302,33,0,0,0,0.0,0,0.0,1,1,746,RF,10,1987,,
54303,Total,39,122,0,18.0,4,0.0,2,185,746,RF,10,1987,,
54304,3,128,227,1,17.0,4,0.0,0,377,Caatinga,RF,10,2019,,
54305,4,348,4167,220,602.0,106,0.0,1,5444,Caatinga,RF,10,2019,,
54306,12,7,70,36,66.0,47,0.0,2,228,Caatinga,RF,10,2019,,
54307,21,71,1362,76,1787.0,323,0.0,3,3622,Caatinga,RF,10,2019,,
54308,22,3,22,5,17.0,53,0.0,1,101,Caatinga,RF,10,2019,,
54309,27,0,5,1,0.0,0,0.0,0,6,Caatinga,RF,10,2019,,
54310,33,10,24,5,9.0,6,0.0,86,140,Caatinga,RF,10,2019,,
54311,Total,567,5877,344,2498.0,539,0.0,93,9918,Caatinga,RF,10,2019,,
54312,3,1,0,0,0.0,0,0.0,0,1,7618,RF,5,2002,,
54313,4,1,84,15,11.0,0,0.0,0,111,7618,RF,5,2002,,
54314,12,0,2,0,1.0,0,0.0,0,3,7618,RF,5,2002,,
54315,21,1,7,8,50.0,0,0.0,0,66,7618,RF,5,2002,,
54316,22,0,0,0,0.0,0,0.0,0,0,7618,RF,5,2002,,
54317,27,0,0,0,0.0,0,0.0,0,0,7618,RF,5,2002,,
54318,33,0,0,0,0.0,0,0.0,0,0,7618,RF,5,2002,,
54319,Total,3,93,23,62.0,0,0.0,0,181,7618,RF,5,2002,,
54320,3,4,8,0,1.0,0,0.0,0,13,766,RF,5,1990,,
54321,4,2,75,2,25.0,0,0.0,0,104,766,RF,5,1990,,
54322,12,1,1,1,2.0,1,0.0,0,6,766,RF,5,1990,,
54323,21,0,12,3,106.0,18,0.0,0,139,766,RF,5,1990,,
54324,22,0,1,0,0.0,0,0.0,0,1,766,RF,5,1990,,
54325,27,0,0,0,0.0,0,0.0,0,0,766,RF,5,1990,,
54326,33,1,0,0,1.0,0,0.0,1,3,766,RF,5,1990,,
54327,Total,8,97,6,135.0,19,0.0,1,266,766,RF,5,1990,,
54328,3,38,76,0,,0,,0,124,Caatinga,RF,7,2020,4.0,6.0
54329,4,128,1233,216,,27,,3,2073,Caatinga,RF,7,2020,298.0,168.0
54330,12,1,17,36,,26,,1,114,Caatinga,RF,7,2020,24.0,9.0
54331,15,11,195,84,,64,,1,892,Caatinga,RF,7,2020,433.0,104.0
54332,18,8,16,8,,4,,0,73,Caatinga,RF,7,2020,22.0,15.0
54333,22,1,1,10,,13,,0,35,Caatinga,RF,7,2020,7.0,3.0
54334,33,5,3,2,,14,,48,75,Caatinga,RF,7,2020,2.0,1.0
54335,Total,192,1541,356,,148,,53,3386,Caatinga,RF,7,2020,790.0,306.0
54336,3,2,0,0,0.0,0,0.0,0,2,775,RF,10,2021,,
54337,4,0,5,0,0.0,0,0.0,0,5,775,RF,10,2021,,
54338,12,0,0,1,0.0,0,0.0,0,1,775,RF,10,2021,,
54339,21,1,3,0,9.0,1,0.0,0,14,775,RF,10,2021,,
54340,22,0,0,0,0.0,0,0.0,0,0,775,RF,10,2021,,
54341,27,0,1,0,0.0,0,0.0,0,1,775,RF,10,2021,,
54342,33,0,0,0,0.0,0,0.0,0,0,775,RF,10,2021,,
54343,Total,3,9,1,9.0,1,0.0,0,23,775,RF,10,2021,,
54344,3,33,13,0,0.0,0,0.0,0,46,7741,RF,11,1993,,
54345,4,26,110,5,12.0,1,0.0,0,154,7741,RF,11,1993,,
54346,12,0,8,2,0.0,0,0.0,0,10,7741,RF,11,1993,,
54347,21,2,59,26,61.0,2,0.0,0,150,7741,RF,11,1993,,
54348,22,0,0,0,0.0,0,0.0,0,0,7741,RF,11,1993,,
54349,27,0,0,0,0.0,0,0.0,0,0,7741,RF,11,1993,,
54350,33,0,0,0,0.0,0,0.0,0,0,7741,RF,11,1993,,
54351,Total,61,190,33,73.0,3,0.0,0,360,7741,RF,11,1993,,
54352,3,1,20,0,0.0,0,0.0,0,21,7622,RF,10,2010,,
54353,4,1,76,0,7.0,0,0.0,0,84,7622,RF,10,2010,,
54354,12,0,1,0,1.0,0,0.0,0,2,7622,RF,10,2010,,
54355,21,0,10,0,4.0,0,0.0,0,14,7622,RF,10,2010,,
54356,22,0,0,0,0.0,0,0.0,0,0,7622,RF,10,2010,,
54357,27,0,0,0,0.0,0,0.0,0,0,7622,RF,10,2010,,
54358,33,0,0,0,0.0,0,0.0,0,0,7622,RF,10,2010,,
