,aggrement,area,bacia,classe,year,Models,version
324,2,7089.219901339793,7616,33,2004,GTB,10
325,3,277.7712975716144,7616,33,2004,GTB,10
326,1,452.2976640773852,7616,33,2005,GTB,10
327,2,2539.064800970914,7616,33,2005,GTB,10
328,3,372.65323957497975,7616,33,2005,GTB,10
329,1,514.910316714439,7616,33,2006,GTB,10
330,2,6112.945099374599,7616,33,2006,GTB,10
331,3,270.25095897425035,7616,33,2006,GTB,10
332,1,586.1361124755837,7616,33,2007,GTB,10
333,2,5850.791401765724,7616,33,2007,GTB,10
334,3,279.7290233745022,7616,33,2007,GTB,10
335,1,452.1307393478554,7616,33,2008,GTB,10
336,2,11049.750305881898,7616,33,2008,GTB,10
337,3,384.2423144367773,7616,33,2008,GTB,10
338,1,441.17206584608897,7616,33,2009,GTB,10
339,2,3749.627458048889,7616,33,2009,GTB,10
340,3,653.429345730699,7616,33,2009,GTB,10
341,1,263.2549460459267,7616,33,2010,GTB,10
342,2,1482.432700425115,7616,33,2010,GTB,10
343,3,280.75528138501926,7616,33,2010,GTB,10
344,1,287.5825414078047,7616,33,2011,GTB,10
345,2,625.1991129500566,7616,33,2011,GTB,10
346,3,134.65657768600164,7616,33,2011,GTB,10
347,1,176.44537504775013,7616,33,2012,GTB,10
348,2,1600.3748170305562,7616,33,2012,GTB,10
349,3,141.2230431482174,7616,33,2012,GTB,10
350,1,178.4891452490224,7616,33,2013,GTB,10
351,2,367.3393061040185,7616,33,2013,GTB,10
352,3,119.13253237340592,7616,33,2013,GTB,10
353,1,236.24268156271452,7616,33,2014,GTB,10
354,2,448.4141618417059,7616,33,2014,GTB,10
355,3,86.5443132513308,7616,33,2014,GTB,10
356,1,266.44109897183216,7616,33,2015,GTB,10
357,2,510.0317841767439,7616,33,2015,GTB,10
358,3,48.81764063390396,7616,33,2015,GTB,10
359,1,245.9628014543596,7616,33,2016,GTB,10
360,2,467.5862332562378,7616,33,2016,GTB,10
361,3,134.5160696313956,7616,33,2016,GTB,10
362,1,221.04594576504545,7616,33,2017,GTB,10
363,2,1026.958486269915,7616,33,2017,GTB,10
364,3,155.85003349989944,7616,33,2017,GTB,10
365,1,225.81357286013107,7616,33,2018,GTB,10
366,2,1209.010523774703,7616,33,2018,GTB,10
367,3,76.86990928923963,7616,33,2018,GTB,10
368,1,179.99072909708653,7616,33,2019,GTB,10
369,2,371.3121283116243,7616,33,2019,GTB,10
370,3,133.31092694144456,7616,33,2019,GTB,10
371,1,170.34520282875224,7616,33,2020,GTB,10
372,2,213.61113403320323,7616,33,2020,GTB,10
373,3,128.51189947909492,7616,33,2020,GTB,10
374,1,201.20604461861424,7616,33,2021,GTB,10
375,2,1145.4072833544906,7616,33,2021,GTB,10
376,3,79.23141412844191,7616,33,2021,GTB,10
377,1,236.26721017530207,7616,33,2022,GTB,10
378,2,830.2048913938512,7616,33,2022,GTB,10
379,3,110.2144754128849,7616,33,2022,GTB,10
380,1,9526.051329641648,764,4,1985,GTB,10
381,2,5559.303509502565,764,4,1985,GTB,10
382,3,2600.416990530789,764,4,1985,GTB,10
383,1,310452.0061274928,764,4,1986,GTB,10
384,2,149496.33842997113,764,4,1986,GTB,10
385,3,11676.239593001144,764,4,1986,GTB,10
386,1,312408.27722869936,764,4,1987,GTB,10
387,2,68624.7076104666,764,4,1987,GTB,10
388,3,32013.179504635376,764,4,1987,GTB,10
389,1,361061.0664300365,764,4,1988,GTB,10
390,2,46619.76726421528,764,4,1988,GTB,10
391,3,81199.18972271065,764,4,1988,GTB,10
392,1,329671.0119963114,764,4,1989,GTB,10
393,2,57699.54670664104,764,4,1989,GTB,10
394,3,112951.21778482842,764,4,1989,GTB,10
395,1,349939.296104688,764,4,1990,GTB,10
396,2,37438.614449845845,764,4,1990,GTB,10
397,3,87061.99965359032,764,4,1990,GTB,10
398,1,368507.0306110414,764,4,1991,GTB,10
399,2,71998.12266192527,764,4,1991,GTB,10
400,3,63806.02402575423,764,4,1991,GTB,10
401,1,327386.09862487484,764,4,1992,GTB,10
402,2,39310.2037839207,764,4,1992,GTB,10
403,3,77570.29397508221,764,4,1992,GTB,10
404,1,317829.24131540034,764,4,1993,GTB,10
405,2,77409.36784553713,764,4,1993,GTB,10
406,3,45890.344652423104,764,4,1993,GTB,10
407,1,308533.353489813,764,4,1994,GTB,10
408,2,86643.37745511657,764,4,1994,GTB,10
409,3,41440.20714035893,764,4,1994,GTB,10
410,1,271561.4436524283,764,4,1995,GTB,10
411,2,69066.44437911068,764,4,1995,GTB,10
412,3,56121.13059865533,764,4,1995,GTB,10
413,1,300011.2657698156,764,4,1996,GTB,10
414,2,95492.033371491,764,4,1996,GTB,10
415,3,22465.3616441402,764,4,1996,GTB,10
416,1,297218.14525830105,764,4,1997,GTB,10
417,2,74496.28611719052,764,4,1997,GTB,10
418,3,30341.452556858618,764,4,1997,GTB,10
419,1,320805.54885558505,764,4,1998,GTB,10
420,2,67735.33900643117,764,4,1998,GTB,10
421,3,41817.55951888027,764,4,1998,GTB,10
422,1,292944.943553375,764,4,1999,GTB,10
423,2,59203.67457530156,764,4,1999,GTB,10
424,3,80103.85949710754,764,4,1999,GTB,10
425,1,353171.0756672868,764,4,2000,GTB,10
426,2,75167.48260611016,764,4,2000,GTB,10
427,3,34910.97506611124,764,4,2000,GTB,10
428,1,321506.65717021003,764,4,2001,GTB,10
429,2,51697.72310067726,764,4,2001,GTB,10
430,3,70191.03129611281,764,4,2001,GTB,10
431,1,316611.1902475536,764,4,2002,GTB,10
432,2,44063.38388236337,764,4,2002,GTB,10
433,3,85089.95505762346,764,4,2002,GTB,10
434,1,335512.1039479687,764,4,2003,GTB,10
435,2,59416.174556223,764,4,2003,GTB,10
436,3,61250.03091969415,764,4,2003,GTB,10
437,1,350553.713293204,764,4,2004,GTB,10
438,2,60429.053096640535,764,4,2004,GTB,10
439,3,50400.90464275113,764,4,2004,GTB,10
440,1,336960.8472356246,764,4,2005,GTB,10
441,2,77053.059834574,764,4,2005,GTB,10
442,3,48919.66204669333,764,4,2005,GTB,10
443,1,351449.072633866,764,4,2006,GTB,10
444,2,76923.9503357672,764,4,2006,GTB,10
445,3,32792.42018045532,764,4,2006,GTB,10
446,1,332851.4967056461,764,4,2007,GTB,10
447,2,84971.19121465861,764,4,2007,GTB,10
448,3,47331.92497838713,764,4,2007,GTB,10
449,1,315819.4815943007,764,4,2008,GTB,10
450,2,56581.70369772896,764,4,2008,GTB,10
451,3,80569.86962578181,764,4,2008,GTB,10
452,1,359849.9308171084,764,4,2009,GTB,10
453,2,74305.78682145453,764,4,2009,GTB,10
454,3,34910.56822631945,764,4,2009,GTB,10
455,1,325317.75062202004,764,4,2010,GTB,10
456,2,59970.4082628379,764,4,2010,GTB,10
457,3,70299.42047066618,764,4,2010,GTB,10
458,1,326772.5558083724,764,4,2011,GTB,10
459,2,54226.64156515625,764,4,2011,GTB,10
460,3,65613.16465746962,764,4,2011,GTB,10
461,1,335975.3368973526,764,4,2012,GTB,10
462,2,68955.67521666536,764,4,2012,GTB,10
463,3,48629.52293752336,764,4,2012,GTB,10
464,1,356564.35183060874,764,4,2013,GTB,10
465,2,88292.04218513366,764,4,2013,GTB,10
466,3,22793.570974846298,764,4,2013,GTB,10
467,1,351849.5643881466,764,4,2014,GTB,10
468,2,76189.68795849949,764,4,2014,GTB,10
469,3,21066.307869794942,764,4,2014,GTB,10
470,1,348415.18574535096,764,4,2015,GTB,10
471,2,80949.77386692827,764,4,2015,GTB,10
472,3,22775.2418026575,764,4,2015,GTB,10
473,1,344941.1713096927,764,4,2016,GTB,10
474,2,80501.40768076264,764,4,2016,GTB,10
475,3,19990.39489227532,764,4,2016,GTB,10
476,1,341703.88903751835,764,4,2017,GTB,10
477,2,95241.35434830809,764,4,2017,GTB,10
478,3,18678.939925206225,764,4,2017,GTB,10
479,1,336762.094494469,764,4,2018,GTB,10
480,2,74169.48703946562,764,4,2018,GTB,10
481,3,26513.046749528214,764,4,2018,GTB,10
482,1,345151.66450558224,764,4,2019,GTB,10
483,2,96398.60657451696,764,4,2019,GTB,10
484,3,19166.377096944718,764,4,2019,GTB,10
485,1,341592.55984442995,764,4,2020,GTB,10
486,2,85731.10729217384,764,4,2020,GTB,10
487,3,21120.807639435825,764,4,2020,GTB,10
488,1,331394.9430766838,764,4,2021,GTB,10
489,2,89078.40261070398,764,4,2021,GTB,10
490,3,28468.971417760644,764,4,2021,GTB,10
491,1,329966.3003693601,764,4,2022,GTB,10
