,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
325,22,0,0,0,0,0,0,0,0,7616,Gap-fill,5,1987
326,33,0,0,0,0,0,0,0,0,7616,Gap-fill,5,1987
327,Total,2,79,13,0,0,1,0,95,7616,Gap-fill,5,1987
328,3,0,5,1,0,0,0,0,6,7619,Gap-fill,5,2005
329,4,0,202,44,0,0,8,0,254,7619,Gap-fill,5,2005
330,12,0,1,1,0,0,3,4,9,7619,Gap-fill,5,2005
331,15,0,0,0,0,0,0,0,0,7619,Gap-fill,5,2005
332,18,0,0,0,0,0,0,0,0,7619,Gap-fill,5,2005
333,22,0,1,0,0,0,0,0,1,7619,Gap-fill,5,2005
334,33,0,0,1,0,0,0,0,1,7619,Gap-fill,5,2005
335,Total,0,209,47,0,0,11,4,271,7619,Gap-fill,5,2005
336,3,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
337,4,8,48,15,0,0,0,2,73,7614,Gap-fill,5,2010
338,12,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
339,15,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
340,18,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
341,22,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
342,33,0,0,0,0,0,0,0,0,7614,Gap-fill,5,2010
343,Total,8,48,15,0,0,0,2,73,7614,Gap-fill,5,2010
344,3,0,2,0,0,0,0,0,2,7615,Gap-fill,9,2011
345,4,0,104,39,0,0,2,1,146,7615,Gap-fill,9,2011
346,12,0,3,2,0,0,6,0,11,7615,Gap-fill,9,2011
347,15,0,0,0,0,0,0,0,0,7615,Gap-fill,9,2011
348,18,0,0,0,0,0,0,0,0,7615,Gap-fill,9,2011
349,22,0,1,1,0,0,2,0,4,7615,Gap-fill,9,2011
350,33,0,0,0,0,0,0,2,2,7615,Gap-fill,9,2011
351,Total,0,110,42,0,0,10,3,165,7615,Gap-fill,9,2011
352,3,1,1,0,0,0,0,0,2,771,Gap-fill,5,2006
353,4,3,84,10,0,0,1,0,98,771,Gap-fill,5,2006
354,12,0,2,0,0,0,0,0,2,771,Gap-fill,5,2006
355,15,0,0,0,0,0,0,0,0,771,Gap-fill,5,2006
356,18,0,0,0,0,0,0,0,0,771,Gap-fill,5,2006
357,22,0,0,0,0,0,1,0,1,771,Gap-fill,5,2006
358,33,0,0,0,0,0,0,0,0,771,Gap-fill,5,2006
359,Total,4,87,10,0,0,2,0,103,771,Gap-fill,5,2006
360,3,14,9,0,0,0,0,0,23,753,Gap-fill,5,2016
361,4,55,200,0,0,0,8,0,263,753,Gap-fill,5,2016
362,12,0,4,0,0,0,3,0,7,753,Gap-fill,5,2016
363,15,0,0,0,0,0,0,0,0,753,Gap-fill,5,2016
364,18,0,0,0,0,0,0,0,0,753,Gap-fill,5,2016
365,22,2,1,1,0,0,15,1,20,753,Gap-fill,5,2016
366,33,2,2,0,0,0,1,6,11,753,Gap-fill,5,2016
367,Total,73,216,1,0,0,27,7,324,753,Gap-fill,5,2016
368,3,3,15,0,0,0,0,0,18,763,Gap-fill,5,1997
369,4,13,154,9,0,0,0,0,176,763,Gap-fill,5,1997
370,12,0,4,5,0,0,1,1,11,763,Gap-fill,5,1997
371,15,0,0,0,0,0,0,0,0,763,Gap-fill,5,1997
372,18,0,0,0,0,0,0,0,0,763,Gap-fill,5,1997
373,22,0,1,2,0,0,1,0,4,763,Gap-fill,5,1997
374,33,0,0,0,0,0,1,2,3,763,Gap-fill,5,1997
375,Total,16,174,16,0,0,3,3,212,763,Gap-fill,5,1997
376,3,0,0,0,0,0,0,0,0,7613,Gap-fill,9,2016
377,4,0,78,49,0,0,6,0,133,7613,Gap-fill,9,2016
378,12,0,0,3,0,0,8,0,11,7613,Gap-fill,9,2016
379,15,0,0,0,0,0,0,0,0,7613,Gap-fill,9,2016
380,18,0,0,0,0,0,0,0,0,7613,Gap-fill,9,2016
381,22,0,0,1,0,0,0,0,1,7613,Gap-fill,9,2016
382,33,0,1,0,0,0,0,0,1,7613,Gap-fill,9,2016
383,Total,0,79,53,0,0,14,0,146,7613,Gap-fill,9,2016
384,3,0,1,0,0,0,0,0,1,7614,Gap-fill,5,1985
385,4,5,81,7,0,0,0,0,93,7614,Gap-fill,5,1985
386,12,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1985
387,15,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1985
388,18,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1985
389,22,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1985
390,33,0,0,0,0,0,0,0,0,7614,Gap-fill,5,1985
391,Total,5,82,7,0,0,0,0,94,7614,Gap-fill,5,1985
392,3,0,1,0,0,0,0,0,1,7615,Gap-fill,9,2022
393,4,0,95,36,0,0,1,0,132,7615,Gap-fill,9,2022
394,12,0,0,14,0,0,1,0,15,7615,Gap-fill,9,2022
395,15,0,0,0,0,0,0,0,0,7615,Gap-fill,9,2022
396,18,0,0,0,0,0,0,0,0,7615,Gap-fill,9,2022
397,22,0,0,0,0,0,2,0,2,7615,Gap-fill,9,2022
398,33,0,0,0,0,0,0,2,2,7615,Gap-fill,9,2022
