,classes,3,4,12,15,18,22,33,Total,bacia,model,version,year
4192,3,0,16,0,0,0,0,0,16,7621,Temporal,5,2009
4193,4,0,17,0,0,0,0,0,17,7621,Temporal,5,2009
4194,12,0,1,0,0,0,0,0,1,7621,Temporal,5,2009
4195,15,0,0,0,0,0,0,0,0,7621,Temporal,5,2009
4196,18,0,0,0,0,0,0,0,0,7621,Temporal,5,2009
4197,22,0,0,0,0,0,0,0,0,7621,Temporal,5,2009
4198,33,0,0,0,0,0,0,0,0,7621,Temporal,5,2009
4199,Total,0,34,0,0,0,0,0,34,7621,Temporal,5,2009
4200,3,95,202,4,0,0,5,2,308,Caatinga,Temporal,9,1995
4201,4,267,4192,156,0,0,50,9,4674,Caatinga,Temporal,9,1995
4202,12,5,59,51,0,0,39,1,155,Caatinga,Temporal,9,1995
4203,15,0,0,0,0,0,0,0,0,Caatinga,Temporal,9,1995
4204,18,0,0,0,0,0,0,0,0,Caatinga,Temporal,9,1995
4205,22,7,21,3,0,0,48,3,82,Caatinga,Temporal,9,1995
4206,33,4,17,1,0,0,3,83,108,Caatinga,Temporal,9,1995
4207,Total,378,4491,215,0,0,145,98,5327,Caatinga,Temporal,9,1995
4208,3,0,3,0,0,0,0,0,3,756,Temporal,9,2014
4209,4,0,201,0,0,0,2,0,203,756,Temporal,9,2014
4210,12,0,2,0,0,0,2,0,4,756,Temporal,9,2014
4211,15,0,0,0,0,0,0,0,0,756,Temporal,9,2014
4212,18,0,0,0,0,0,0,0,0,756,Temporal,9,2014
4213,22,0,5,0,0,0,1,0,6,756,Temporal,9,2014
4214,33,0,2,0,0,0,1,4,7,756,Temporal,9,2014
4215,Total,0,213,0,0,0,6,4,223,756,Temporal,9,2014
4216,3,1,1,0,0,0,0,0,2,741,Temporal,9,2006
4217,4,3,70,0,0,0,1,0,74,741,Temporal,9,2006
4218,12,0,1,0,0,0,0,0,1,741,Temporal,9,2006
4219,15,0,0,0,0,0,0,0,0,741,Temporal,9,2006
4220,18,0,0,0,0,0,0,0,0,741,Temporal,9,2006
4221,22,0,0,0,0,0,0,0,0,741,Temporal,9,2006
4222,33,0,0,0,0,0,0,2,2,741,Temporal,9,2006
4223,Total,4,72,0,0,0,1,2,79,741,Temporal,9,2006
4224,3,1,7,0,0,0,0,0,8,759,Temporal,9,1986
4225,4,2,32,1,0,0,0,0,35,759,Temporal,9,1986
4226,12,0,0,0,0,0,0,0,0,759,Temporal,9,1986
4227,15,0,0,0,0,0,0,0,0,759,Temporal,9,1986
4228,18,0,0,0,0,0,0,0,0,759,Temporal,9,1986
4229,22,0,1,0,0,0,0,0,1,759,Temporal,9,1986
4230,33,0,1,0,0,0,0,0,1,759,Temporal,9,1986
4231,Total,3,41,1,0,0,0,0,45,759,Temporal,9,1986
4232,3,0,0,0,0,0,0,0,0,775,Temporal,5,2011
4233,4,1,3,0,0,0,0,0,4,775,Temporal,5,2011
4234,12,0,0,0,0,0,1,0,1,775,Temporal,5,2011
4235,15,0,0,0,0,0,0,0,0,775,Temporal,5,2011
4236,18,0,0,0,0,0,0,0,0,775,Temporal,5,2011
4237,22,0,0,0,0,0,0,0,0,775,Temporal,5,2011
4238,33,0,0,0,0,0,0,0,0,775,Temporal,5,2011
4239,Total,1,3,0,0,0,1,0,5,775,Temporal,5,2011
4240,3,0,5,1,0,0,0,0,6,7619,Temporal,5,1988
4241,4,5,209,36,0,0,5,0,255,7619,Temporal,5,1988
4242,12,0,0,4,0,0,3,1,8,7619,Temporal,5,1988
4243,15,0,0,0,0,0,0,0,0,7619,Temporal,5,1988
4244,18,0,0,0,0,0,0,0,0,7619,Temporal,5,1988
4245,22,0,1,0,0,0,0,0,1,7619,Temporal,5,1988
4246,33,0,0,0,0,0,0,1,1,7619,Temporal,5,1988
4247,Total,5,215,41,0,0,8,2,271,7619,Temporal,5,1988
4248,3,0,0,0,0,0,0,0,0,7616,Temporal,9,2014
4249,4,0,70,10,0,0,3,0,83,7616,Temporal,9,2014
4250,12,0,1,2,0,0,0,0,3,7616,Temporal,9,2014
4251,15,0,0,0,0,0,0,0,0,7616,Temporal,9,2014
4252,18,0,0,0,0,0,0,0,0,7616,Temporal,9,2014
4253,22,0,0,0,0,0,0,0,0,7616,Temporal,9,2014
4254,33,0,0,0,0,0,0,0,0,7616,Temporal,9,2014
4255,Total,0,71,12,0,0,3,0,86,7616,Temporal,9,2014
4256,3,0,13,0,0,0,0,0,13,765,Temporal,9,1996
4257,4,0,83,0,0,0,2,0,85,765,Temporal,9,1996
4258,12,0,0,0,0,0,0,0,0,765,Temporal,9,1996
4259,15,0,0,0,0,0,0,0,0,765,Temporal,9,1996
4260,18,0,0,0,0,0,0,0,0,765,Temporal,9,1996
4261,22,0,1,0,0,0,4,0,5,765,Temporal,9,1996
4262,33,0,1,0,0,0,0,1,2,765,Temporal,9,1996
4263,Total,0,98,0,0,0,6,1,105,765,Temporal,9,1996
4264,3,5,2,0,0,0,1,0,8,772,Temporal,9,1999
4265,4,6,113,1,0,0,2,0,122,772,Temporal,9,1999
4266,12,0,1,0,0,0,0,0,1,772,Temporal,9,1999
4267,15,0,0,0,0,0,0,0,0,772,Temporal,9,1999
4268,18,0,0,0,0,0,0,0,0,772,Temporal,9,1999
4269,22,0,0,0,0,0,1,0,1,772,Temporal,9,1999
4270,33,0,0,0,0,0,0,1,1,772,Temporal,9,1999
4271,Total,11,116,1,0,0,4,1,133,772,Temporal,9,1999
4272,3,15,2,0,0,0,3,0,20,751,Temporal,5,1990
4273,4,82,59,0,0,0,1,1,143,751,Temporal,5,1990
4274,12,1,5,0,0,0,1,0,7,751,Temporal,5,1990
4275,15,0,0,0,0,0,0,0,0,751,Temporal,5,1990
4276,18,0,0,0,0,0,0,0,0,751,Temporal,5,1990
4277,22,0,3,0,0,0,6,0,9,751,Temporal,5,1990
4278,33,0,0,1,0,0,2,0,3,751,Temporal,5,1990
4279,Total,98,69,1,0,0,13,1,182,751,Temporal,5,1990
4280,3,3,7,0,0,0,0,0,10,766,Temporal,5,2019
4281,4,0,91,3,0,0,0,0,94,766,Temporal,5,2019
4282,12,0,3,1,0,0,0,0,4,766,Temporal,5,2019
4283,15,0,0,0,0,0,0,0,0,766,Temporal,5,2019
4284,18,0,0,0,0,0,0,0,0,766,Temporal,5,2019
4285,22,0,1,0,0,0,2,0,3,766,Temporal,5,2019
4286,33,0,1,0,0,0,0,2,3,766,Temporal,5,2019
4287,Total,3,103,4,0,0,2,2,114,766,Temporal,5,2019
4288,3,6,1,0,0,0,1,0,8,745,Temporal,5,2006
4289,4,25,27,2,0,0,1,0,55,745,Temporal,5,2006
4290,12,0,0,0,0,0,1,0,1,745,Temporal,5,2006
4291,15,0,0,0,0,0,0,0,0,745,Temporal,5,2006
4292,18,0,0,0,0,0,0,0,0,745,Temporal,5,2006
4293,22,0,0,0,0,0,0,0,0,745,Temporal,5,2006
4294,33,0,0,0,0,0,0,0,0,745,Temporal,5,2006
4295,Total,31,28,2,0,0,3,0,64,745,Temporal,5,2006
4296,3,1,2,0,0,0,0,0,3,756,Temporal,5,2012
4297,4,8,180,22,0,0,2,0,212,756,Temporal,5,2012
4298,12,0,1,0,0,0,2,1,4,756,Temporal,5,2012
4299,15,0,0,0,0,0,0,0,0,756,Temporal,5,2012
4300,18,0,0,0,0,0,0,0,0,756,Temporal,5,2012
4301,22,0,2,2,0,0,2,0,6,756,Temporal,5,2012
4302,33,0,0,0,0,0,0,8,8,756,Temporal,5,2012
4303,Total,9,185,24,0,0,6,9,233,756,Temporal,5,2012
4304,3,0,2,0,0,0,0,0,2,7615,Temporal,9,2019
4305,4,0,106,40,0,0,1,0,147,7615,Temporal,9,2019
4306,12,0,1,9,0,0,2,0,12,7615,Temporal,9,2019
4307,15,0,0,0,0,0,0,0,0,7615,Temporal,9,2019
4308,18,0,0,0,0,0,0,0,0,7615,Temporal,9,2019
4309,22,0,1,0,0,0,2,0,3,7615,Temporal,9,2019
4310,33,0,0,0,0,0,0,2,2,7615,Temporal,9,2019
4311,Total,0,110,49,0,0,5,2,166,7615,Temporal,9,2019
4312,3,0,0,0,0,0,0,0,0,7618,Temporal,5,2020
4313,4,0,90,5,0,0,0,0,95,7618,Temporal,5,2020
4314,12,0,2,0,0,0,0,0,2,7618,Temporal,5,2020
4315,15,0,0,0,0,0,0,0,0,7618,Temporal,5,2020
4316,18,0,0,0,0,0,0,0,0,7618,Temporal,5,2020
4317,22,0,0,0,0,0,1,0,1,7618,Temporal,5,2020
4318,33,0,0,0,0,0,0,0,0,7618,Temporal,5,2020
4319,Total,0,92,5,0,0,1,0,98,7618,Temporal,5,2020
4320,3,1,0,0,0,0,0,0,1,775,Temporal,5,1998
4321,4,1,2,0,0,0,0,0,3,775,Temporal,5,1998
4322,12,0,1,0,0,0,0,0,1,775,Temporal,5,1998
4323,15,0,0,0,0,0,0,0,0,775,Temporal,5,1998
4324,18,0,0,0,0,0,0,0,0,775,Temporal,5,1998
4325,22,0,0,0,0,0,0,0,0,775,Temporal,5,1998
4326,33,0,0,0,0,0,0,0,0,775,Temporal,5,1998
4327,Total,2,3,0,0,0,0,0,5,775,Temporal,5,1998
4328,3,0,5,1,0,0,0,0,6,7619,Temporal,9,1998
4329,4,0,241,19,0,0,3,0,263,7619,Temporal,9,1998
4330,12,0,2,2,0,0,4,2,10,7619,Temporal,9,1998
4331,15,0,0,0,0,0,0,0,0,7619,Temporal,9,1998
4332,18,0,0,0,0,0,0,0,0,7619,Temporal,9,1998
4333,22,0,1,0,0,0,0,0,1,7619,Temporal,9,1998
4334,33,0,0,0,0,0,0,2,2,7619,Temporal,9,1998
4335,Total,0,249,22,0,0,7,4,282,7619,Temporal,9,1998
4336,3,1,1,0,0,0,0,0,2,741,Temporal,9,2000
4337,4,8,71,0,0,0,0,0,79,741,Temporal,9,2000
4338,12,0,0,1,0,0,0,0,1,741,Temporal,9,2000
4339,15,0,0,0,0,0,0,0,0,741,Temporal,9,2000
4340,18,0,0,0,0,0,0,0,0,741,Temporal,9,2000
4341,22,0,0,0,0,0,0,0,0,741,Temporal,9,2000
4342,33,0,0,0,0,0,0,2,2,741,Temporal,9,2000
4343,Total,9,72,1,0,0,0,2,84,741,Temporal,9,2000
4344,3,0,0,0,0,0,0,0,0,7613,Temporal,5,2020
4345,4,1,81,31,0,0,1,0,114,7613,Temporal,5,2020
4346,12,0,0,2,0,0,4,0,6,7613,Temporal,5,2020
4347,15,0,0,0,0,0,0,0,0,7613,Temporal,5,2020
4348,18,0,0,0,0,0,0,0,0,7613,Temporal,5,2020
4349,22,0,0,0,0,0,0,0,0,7613,Temporal,5,2020
4350,33,1,0,0,0,0,0,0,1,7613,Temporal,5,2020
4351,Total,2,81,33,0,0,5,0,121,7613,Temporal,5,2020
4352,3,1,1,0,0,0,0,0,2,76116,Temporal,9,2001
4353,4,3,97,9,0,0,4,0,113,76116,Temporal,9,2001
4354,12,0,0,0,0,0,3,0,3,76116,Temporal,9,2001
4355,15,0,0,0,0,0,0,0,0,76116,Temporal,9,2001
4356,18,0,0,0,0,0,0,0,0,76116,Temporal,9,2001
4357,22,0,0,0,0,0,0,0,0,76116,Temporal,9,2001
4358,33,0,0,0,0,0,0,9,9,76116,Temporal,9,2001
4359,Total,4,98,9,0,0,7,9,127,76116,Temporal,9,2001
4360,3,0,0,0,0,0,0,0,0,758,Temporal,9,2001
4361,4,0,70,2,0,0,1,0,73,758,Temporal,9,2001
4362,12,0,0,0,0,0,1,0,1,758,Temporal,9,2001
4363,15,0,0,0,0,0,0,0,0,758,Temporal,9,2001
4364,18,0,0,0,0,0,0,0,0,758,Temporal,9,2001
4365,22,0,0,0,0,0,1,0,1,758,Temporal,9,2001
4366,33,0,1,0,0,0,1,0,2,758,Temporal,9,2001
4367,Total,0,71,2,0,0,4,0,77,758,Temporal,9,2001
4368,3,6,7,0,0,0,0,0,13,776,Temporal,5,1998
4369,4,9,136,5,0,0,1,1,152,776,Temporal,5,1998
4370,12,0,1,5,0,0,2,0,8,776,Temporal,5,1998
4371,15,0,0,0,0,0,0,0,0,776,Temporal,5,1998
4372,18,0,0,0,0,0,0,0,0,776,Temporal,5,1998
4373,22,0,0,1,0,0,0,0,1,776,Temporal,5,1998
4374,33,0,0,0,0,0,0,1,1,776,Temporal,5,1998
4375,Total,15,144,11,0,0,3,2,175,776,Temporal,5,1998
4376,3,1,1,0,0,0,0,0,2,775,Temporal,9,2000
4377,4,0,4,0,0,0,0,0,4,775,Temporal,9,2000
4378,12,0,0,0,0,0,0,1,1,775,Temporal,9,2000
4379,15,0,0,0,0,0,0,0,0,775,Temporal,9,2000
4380,18,0,0,0,0,0,0,0,0,775,Temporal,9,2000
4381,22,0,0,0,0,0,0,0,0,775,Temporal,9,2000
4382,33,0,0,0,0,0,0,0,0,775,Temporal,9,2000
4383,Total,1,5,0,0,0,0,1,7,775,Temporal,9,2000
4384,3,0,0,0,0,0,0,0,0,758,Temporal,5,2008
4385,4,0,69,0,0,0,0,0,69,758,Temporal,5,2008
4386,12,0,0,0,0,0,1,0,1,758,Temporal,5,2008
4387,15,0,0,0,0,0,0,0,0,758,Temporal,5,2008
4388,18,0,0,0,0,0,0,0,0,758,Temporal,5,2008
4389,22,0,0,0,0,0,1,0,1,758,Temporal,5,2008
4390,33,0,0,0,0,0,1,1,2,758,Temporal,5,2008
4391,Total,0,69,0,0,0,3,1,73,758,Temporal,5,2008
4392,3,1,4,0,0,0,0,0,5,756,Temporal,5,1997
4393,4,6,167,18,0,0,5,1,197,756,Temporal,5,1997
4394,12,0,0,2,0,0,0,1,3,756,Temporal,5,1997
4395,15,0,0,0,0,0,0,0,0,756,Temporal,5,1997
4396,18,0,0,0,0,0,0,0,0,756,Temporal,5,1997
4397,22,0,4,1,0,0,1,0,6,756,Temporal,5,1997
4398,33,0,0,0,0,0,0,7,7,756,Temporal,5,1997
4399,Total,7,175,21,0,0,6,9,218,756,Temporal,5,1997
4400,3,2,19,0,0,0,0,0,21,7622,Temporal,9,2010
4401,4,0,80,0,0,0,0,0,80,7622,Temporal,9,2010
4402,12,1,1,0,0,0,0,0,2,7622,Temporal,9,2010
4403,15,0,0,0,0,0,0,0,0,7622,Temporal,9,2010
4404,18,0,0,0,0,0,0,0,0,7622,Temporal,9,2010
4405,22,0,0,0,0,0,0,0,0,7622,Temporal,9,2010
4406,33,0,0,0,0,0,0,0,0,7622,Temporal,9,2010
4407,Total,3,100,0,0,0,0,0,103,7622,Temporal,9,2010
4408,3,1,9,0,0,0,0,0,10,76111,Temporal,5,2014
4409,4,0,29,1,0,0,0,0,30,76111,Temporal,5,2014
4410,12,0,0,0,0,0,0,0,0,76111,Temporal,5,2014
4411,15,0,0,0,0,0,0,0,0,76111,Temporal,5,2014
4412,18,0,0,0,0,0,0,0,0,76111,Temporal,5,2014
4413,22,0,0,0,0,0,2,0,2,76111,Temporal,5,2014
4414,33,0,0,0,0,0,0,3,3,76111,Temporal,5,2014
4415,Total,1,38,1,0,0,2,3,45,76111,Temporal,5,2014
4416,3,1,4,0,0,0,0,0,5,756,Temporal,5,1992
4417,4,10,160,16,0,0,5,0,191,756,Temporal,5,1992
4418,12,1,2,0,0,0,2,0,5,756,Temporal,5,1992
4419,15,0,0,0,0,0,0,0,0,756,Temporal,5,1992
4420,18,0,0,0,0,0,0,0,0,756,Temporal,5,1992
4421,22,0,2,1,0,0,4,0,7,756,Temporal,5,1992
4422,33,1,0,0,0,0,1,5,7,756,Temporal,5,1992
4423,Total,13,168,17,0,0,12,5,215,756,Temporal,5,1992
4424,3,1,1,0,0,0,0,0,2,741,Temporal,9,2016
4425,4,4,68,0,0,0,0,0,72,741,Temporal,9,2016
4426,12,0,1,0,0,0,1,0,2,741,Temporal,9,2016
4427,15,0,0,0,0,0,0,0,0,741,Temporal,9,2016
4428,18,0,0,0,0,0,0,0,0,741,Temporal,9,2016
4429,22,0,0,0,0,0,0,0,0,741,Temporal,9,2016
4430,33,0,0,0,0,0,1,1,2,741,Temporal,9,2016
4431,Total,5,70,0,0,0,2,1,78,741,Temporal,9,2016
4432,3,18,14,0,0,0,0,0,32,746,Temporal,9,2016
4433,4,17,107,0,0,0,1,0,125,746,Temporal,9,2016
4434,12,0,3,0,0,0,0,0,3,746,Temporal,9,2016
4435,15,0,0,0,0,0,0,0,0,746,Temporal,9,2016
4436,18,0,0,0,0,0,0,0,0,746,Temporal,9,2016
4437,22,1,0,0,0,0,0,0,1,746,Temporal,9,2016
4438,33,0,0,0,0,0,0,1,1,746,Temporal,9,2016
4439,Total,36,124,0,0,0,1,1,162,746,Temporal,9,2016
4440,3,3,17,1,0,0,0,0,21,7622,Temporal,5,2003
4441,4,1,71,3,0,0,0,0,75,7622,Temporal,5,2003
4442,12,0,2,0,0,0,0,0,2,7622,Temporal,5,2003
4443,15,0,0,0,0,0,0,0,0,7622,Temporal,5,2003
4444,18,0,0,0,0,0,0,0,0,7622,Temporal,5,2003
4445,22,0,0,0,0,0,0,0,0,7622,Temporal,5,2003
4446,33,0,0,0,0,0,0,0,0,7622,Temporal,5,2003
4447,Total,4,90,4,0,0,0,0,98,7622,Temporal,5,2003
4448,3,0,9,0,0,0,0,0,9,764,Temporal,9,1990
4449,4,0,26,0,0,0,1,0,27,764,Temporal,9,1990
4450,12,0,0,0,0,0,0,0,0,764,Temporal,9,1990
4451,15,0,0,0,0,0,0,0,0,764,Temporal,9,1990
4452,18,0,0,0,0,0,0,0,0,764,Temporal,9,1990
4453,22,0,1,0,0,0,1,0,2,764,Temporal,9,1990
4454,33,0,0,0,0,0,0,0,0,764,Temporal,9,1990
4455,Total,0,36,0,0,0,2,0,38,764,Temporal,9,1990
4456,3,2,2,0,0,0,0,0,4,7422,Temporal,5,2016
4457,4,3,98,10,0,0,0,0,111,7422,Temporal,5,2016
4458,12,0,1,1,0,0,0,0,2,7422,Temporal,5,2016
4459,15,0,0,0,0,0,0,0,0,7422,Temporal,5,2016
4460,18,0,0,0,0,0,0,0,0,7422,Temporal,5,2016
4461,22,0,0,0,0,0,0,0,0,7422,Temporal,5,2016
4462,33,0,0,0,0,0,0,1,1,7422,Temporal,5,2016
4463,Total,5,101,11,0,0,0,1,118,7422,Temporal,5,2016
4464,3,6,7,0,0,0,0,0,13,776,Temporal,9,1998
4465,4,9,136,5,0,0,1,1,152,776,Temporal,9,1998
4466,12,0,1,5,0,0,2,0,8,776,Temporal,9,1998
4467,15,0,0,0,0,0,0,0,0,776,Temporal,9,1998
4468,18,0,0,0,0,0,0,0,0,776,Temporal,9,1998
4469,22,0,0,1,0,0,0,0,1,776,Temporal,9,1998
4470,33,0,0,0,0,0,0,1,1,776,Temporal,9,1998
4471,Total,15,144,11,0,0,3,2,175,776,Temporal,9,1998
4472,3,0,0,0,0,0,0,0,0,7613,Temporal,9,2021
4473,4,0,81,40,0,0,2,0,123,7613,Temporal,9,2021
4474,12,0,0,3,0,0,5,0,8,7613,Temporal,9,2021
4475,15,0,0,0,0,0,0,0,0,7613,Temporal,9,2021
4476,18,0,0,0,0,0,0,0,0,7613,Temporal,9,2021
4477,22,0,0,0,0,0,0,0,0,7613,Temporal,9,2021
4478,33,0,1,0,0,0,0,0,1,7613,Temporal,9,2021
4479,Total,0,82,43,0,0,7,0,132,7613,Temporal,9,2021
4480,3,3,11,0,0,0,0,0,14,765,Temporal,5,2015
4481,4,1,85,8,0,0,0,0,94,765,Temporal,5,2015
4482,12,0,0,0,0,0,0,0,0,765,Temporal,5,2015
4483,15,0,0,0,0,0,0,0,0,765,Temporal,5,2015
4484,18,0,0,0,0,0,0,0,0,765,Temporal,5,2015
4485,22,0,2,0,0,0,4,0,6,765,Temporal,5,2015
4486,33,1,0,0,0,0,0,1,2,765,Temporal,5,2015
4487,Total,5,98,8,0,0,4,1,116,765,Temporal,5,2015
4488,3,0,0,0,0,0,0,0,0,7616,Temporal,5,1999
4489,4,1,58,24,0,0,0,1,84,7616,Temporal,5,1999
4490,12,0,1,1,0,0,0,0,2,7616,Temporal,5,1999
4491,15,0,0,0,0,0,0,0,0,7616,Temporal,5,1999
4492,18,0,0,0,0,0,0,0,0,7616,Temporal,5,1999
4493,22,0,0,0,0,0,0,0,0,7616,Temporal,5,1999
4494,33,0,0,0,0,0,0,0,0,7616,Temporal,5,1999
4495,Total,1,59,25,0,0,0,1,86,7616,Temporal,5,1999
4496,3,0,10,0,0,0,0,0,10,76111,Temporal,9,2001
4497,4,0,29,0,0,0,1,0,30,76111,Temporal,9,2001
4498,12,0,0,0,0,0,0,0,0,76111,Temporal,9,2001
4499,15,0,0,0,0,0,0,0,0,76111,Temporal,9,2001
4500,18,0,0,0,0,0,0,0,0,76111,Temporal,9,2001
4501,22,0,0,1,0,0,1,0,2,76111,Temporal,9,2001
4502,33,0,0,0,0,0,0,3,3,76111,Temporal,9,2001
4503,Total,0,39,1,0,0,2,3,45,76111,Temporal,9,2001
4504,3,0,0,0,0,0,0,0,0,7618,Temporal,5,1987
4505,4,0,96,11,0,0,2,0,109,7618,Temporal,5,1987
4506,12,0,1,0,0,0,0,0,1,7618,Temporal,5,1987
4507,15,0,0,0,0,0,0,0,0,7618,Temporal,5,1987
4508,18,0,0,0,0,0,0,0,0,7618,Temporal,5,1987
4509,22,0,0,0,0,0,1,0,1,7618,Temporal,5,1987
4510,33,0,0,0,0,0,0,0,0,7618,Temporal,5,1987
4511,Total,0,97,11,0,0,3,0,111,7618,Temporal,5,1987
4512,3,2,2,0,0,0,0,0,4,7422,Temporal,5,2010
4513,4,4,92,1,0,0,0,0,97,7422,Temporal,5,2010
4514,12,0,1,0,0,0,1,0,2,7422,Temporal,5,2010
4515,15,0,0,0,0,0,0,0,0,7422,Temporal,5,2010
4516,18,0,0,0,0,0,0,0,0,7422,Temporal,5,2010
4517,22,0,0,0,0,0,0,0,0,7422,Temporal,5,2010
4518,33,0,0,0,0,0,0,1,1,7422,Temporal,5,2010
4519,Total,6,95,1,0,0,1,1,104,7422,Temporal,5,2010
4520,3,3,0,0,0,0,0,0,3,7612,Temporal,5,2018
4521,4,6,80,3,0,0,1,0,90,7612,Temporal,5,2018
4522,12,0,1,1,0,0,3,0,5,7612,Temporal,5,2018
4523,15,0,0,0,0,0,0,0,0,7612,Temporal,5,2018
4524,18,0,0,0,0,0,0,0,0,7612,Temporal,5,2018
4525,22,0,1,0,0,0,3,0,4,7612,Temporal,5,2018
4526,33,0,0,0,0,0,0,2,2,7612,Temporal,5,2018
4527,Total,9,82,4,0,0,7,2,104,7612,Temporal,5,2018
4528,3,3,5,0,0,0,0,0,8,767,Temporal,5,2000
4529,4,2,43,0,0,0,0,0,45,767,Temporal,5,2000
4530,12,0,0,0,0,0,0,0,0,767,Temporal,5,2000
4531,15,0,0,0,0,0,0,0,0,767,Temporal,5,2000
4532,18,0,0,0,0,0,0,0,0,767,Temporal,5,2000
4533,22,0,0,0,0,0,0,1,1,767,Temporal,5,2000
4534,33,0,0,0,0,0,0,0,0,767,Temporal,5,2000
4535,Total,5,48,0,0,0,0,1,54,767,Temporal,5,2000
4536,3,4,8,0,0,0,0,0,12,754,Temporal,5,1989
4537,4,27,422,8,0,0,1,1,459,754,Temporal,5,1989
4538,12,0,5,0,0,0,0,0,5,754,Temporal,5,1989
4539,15,0,0,0,0,0,0,0,0,754,Temporal,5,1989
4540,18,0,0,0,0,0,0,0,0,754,Temporal,5,1989
4541,22,0,1,0,0,0,2,1,4,754,Temporal,5,1989
4542,33,0,2,2,0,0,0,13,17,754,Temporal,5,1989
4543,Total,31,438,10,0,0,3,15,497,754,Temporal,5,1989
4544,3,18,8,0,0,0,2,0,28,753,Temporal,5,1985
4545,4,81,255,5,0,0,1,1,343,753,Temporal,5,1985
4546,12,0,6,0,0,0,1,0,7,753,Temporal,5,1985
4547,15,0,0,0,0,0,0,0,0,753,Temporal,5,1985
4548,18,0,0,0,0,0,0,0,0,753,Temporal,5,1985
4549,22,1,5,0,0,0,11,0,17,753,Temporal,5,1985
4550,33,5,3,0,0,0,0,12,20,753,Temporal,5,1985
4551,Total,105,277,5,0,0,15,13,415,753,Temporal,5,1985
4552,3,7,2,0,0,0,0,0,9,772,Temporal,5,2012
4553,4,11,85,0,0,0,1,0,97,772,Temporal,5,2012
4554,12,0,0,0,0,0,0,1,1,772,Temporal,5,2012
4555,15,0,0,0,0,0,0,0,0,772,Temporal,5,2012
4556,18,0,0,0,0,0,0,0,0,772,Temporal,5,2012
4557,22,0,0,0,0,0,0,0,0,772,Temporal,5,2012
4558,33,0,1,0,0,0,0,0,1,772,Temporal,5,2012
4559,Total,18,88,0,0,0,1,1,108,772,Temporal,5,2012
4560,3,4,5,0,0,0,0,0,9,766,Temporal,5,2022
4561,4,0,85,2,0,0,1,0,88,766,Temporal,5,2022
4562,12,0,4,1,0,0,0,0,5,766,Temporal,5,2022
4563,15,0,0,0,0,0,0,0,0,766,Temporal,5,2022
4564,18,0,0,0,0,0,0,0,0,766,Temporal,5,2022
4565,22,0,0,0,0,0,2,0,2,766,Temporal,5,2022
4566,33,0,0,0,0,0,0,2,2,766,Temporal,5,2022
4567,Total,4,94,3,0,0,3,2,106,766,Temporal,5,2022
4568,3,18,15,0,0,0,0,0,33,746,Temporal,9,1999
4569,4,16,114,0,0,0,0,0,130,746,Temporal,9,1999
4570,12,1,2,0,0,0,0,0,3,746,Temporal,9,1999
4571,15,0,0,0,0,0,0,0,0,746,Temporal,9,1999
4572,18,0,0,0,0,0,0,0,0,746,Temporal,9,1999
4573,22,0,1,0,0,0,1,0,2,746,Temporal,9,1999
4574,33,0,0,0,0,0,0,1,1,746,Temporal,9,1999
4575,Total,35,132,0,0,0,1,1,169,746,Temporal,9,1999
4576,3,0,0,0,0,0,0,0,0,7613,Temporal,9,2014
4577,4,0,97,29,0,0,2,0,128,7613,Temporal,9,2014
4578,12,0,2,3,0,0,6,0,11,7613,Temporal,9,2014
4579,15,0,0,0,0,0,0,0,0,7613,Temporal,9,2014
4580,18,0,0,0,0,0,0,0,0,7613,Temporal,9,2014
4581,22,0,1,0,0,0,0,0,1,7613,Temporal,9,2014
4582,33,0,0,0,0,0,0,1,1,7613,Temporal,9,2014
4583,Total,0,100,32,0,0,8,1,141,7613,Temporal,9,2014
4584,3,0,0,0,0,0,0,0,0,758,Temporal,5,1989
4585,4,0,67,2,0,0,6,0,75,758,Temporal,5,1989
4586,12,0,0,0,0,0,2,0,2,758,Temporal,5,1989
4587,15,0,0,0,0,0,0,0,0,758,Temporal,5,1989
4588,18,0,0,0,0,0,0,0,0,758,Temporal,5,1989
4589,22,0,0,0,0,0,1,0,1,758,Temporal,5,1989
4590,33,0,0,0,0,0,1,1,2,758,Temporal,5,1989
4591,Total,0,67,2,0,0,10,1,80,758,Temporal,5,1989
4592,3,0,0,0,0,0,0,0,0,773,Temporal,5,2015
4593,4,0,1,0,0,0,0,0,1,773,Temporal,5,2015
4594,12,0,1,0,0,0,0,0,1,773,Temporal,5,2015
4595,15,0,0,0,0,0,0,0,0,773,Temporal,5,2015
4596,18,0,0,0,0,0,0,0,0,773,Temporal,5,2015
4597,22,0,0,0,0,0,1,0,1,773,Temporal,5,2015
4598,33,0,0,0,0,0,0,0,0,773,Temporal,5,2015
4599,Total,0,2,0,0,0,1,0,3,773,Temporal,5,2015
4600,3,0,0,0,0,0,0,0,0,758,Temporal,5,1996
4601,4,0,73,0,0,0,1,0,74,758,Temporal,5,1996
4602,12,0,0,0,0,0,1,0,1,758,Temporal,5,1996
4603,15,0,0,0,0,0,0,0,0,758,Temporal,5,1996
4604,18,0,0,0,0,0,0,0,0,758,Temporal,5,1996
4605,22,0,0,0,0,0,1,0,1,758,Temporal,5,1996
4606,33,0,1,0,0,0,1,0,2,758,Temporal,5,1996
4607,Total,0,74,0,0,0,4,0,78,758,Temporal,5,1996
